Data;Cod articol;Denumire articol;Locatie sursa;Locatie destinatie;Palet sursa;Palet destinatie;Numar comanda;Depozit;Partener;Tip operatiune;Cantitate;Persoana;Cod-motiv;Document intrare;Document comanda;Lot;UM;Proprietar;Detalii
06/05/2026 12:58:26;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031959_DC;Depozit Principal;;Ajustare negativa;-68;Razvan Nistor;PRODUCTION-IN;0031959_DC;0031959_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031959_DC
06/05/2026 14:39:49;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031965_DC;Depozit Principal;;Ajustare negativa;-1;Razvan Nistor;PRODUCTION-IN;0031965_DC;0031965_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031965_DC
06/05/2026 16:04:01;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031967_DC;Depozit Principal;;Ajustare negativa;-11.22;Razvan Nistor;PRODUCTION-IN;0031967_DC;0031967_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031967_DC
06/05/2026 15:32:39;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031969_AE;Depozit Principal;;Ajustare negativa;-5.4;Razvan Nistor;PRODUCTION-IN;0031969_AE;0031969_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031969_AE
06/05/2026 15:32:39;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031969_AE;Depozit Principal;;Ajustare negativa;-63;Razvan Nistor;PRODUCTION-IN;0031969_AE;0031969_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031969_AE
06/05/2026 15:53:40;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031971_AE;Depozit Principal;;Ajustare negativa;-9.27;Razvan Nistor;PRODUCTION-IN;0031971_AE;0031971_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031971_AE
06/05/2026 15:53:41;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031971_AE;Depozit Principal;;Ajustare negativa;-105.06;Razvan Nistor;PRODUCTION-IN;0031971_AE;0031971_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031971_AE
06/05/2026 18:12:26;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031973_AE;Depozit Principal;;Ajustare negativa;-2210;Andrei Bodirlau;PRODUCTION-IN;0031973_AE;0031973_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031973_AE
06/05/2026 18:12:26;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031973_AE;Depozit Principal;;Ajustare negativa;-2210;Andrei Bodirlau;PRODUCTION-IN;0031973_AE;0031973_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031973_AE
06/05/2026 18:12:27;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031973_AE;Depozit Principal;;Ajustare negativa;-23.4;Andrei Bodirlau;PRODUCTION-IN;0031973_AE;0031973_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031973_AE
06/05/2026 18:12:27;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031973_AE;Depozit Principal;;Ajustare negativa;-273;Andrei Bodirlau;PRODUCTION-IN;0031973_AE;0031973_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031973_AE
06/05/2026 17:02:17;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031975_AE;Depozit Principal;;Ajustare negativa;-5.4;Andrei Bodirlau;PRODUCTION-IN;0031975_AE;0031975_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031975_AE
06/05/2026 17:02:17;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031975_AE;Depozit Principal;;Ajustare negativa;-570;Andrei Bodirlau;PRODUCTION-IN;0031975_AE;0031975_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031975_AE
06/05/2026 17:04:35;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031977_AE;Depozit Principal;;Ajustare negativa;-7.2;Andrei Bodirlau;PRODUCTION-IN;0031977_AE;0031977_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031977_AE
06/05/2026 17:04:36;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031977_AE;Depozit Principal;;Ajustare negativa;-760;Andrei Bodirlau;PRODUCTION-IN;0031977_AE;0031977_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031977_AE
06/05/2026 17:44:30;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031979_AE;Depozit Principal;;Ajustare negativa;-8.64;Andrei Bodirlau;PRODUCTION-IN;0031979_AE;0031979_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031979_AE
06/05/2026 17:44:30;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031979_AE;Depozit Principal;;Ajustare negativa;-912;Andrei Bodirlau;PRODUCTION-IN;0031979_AE;0031979_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031979_AE
06/05/2026 18:14:10;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031981_DC;Depozit Principal;;Ajustare negativa;-1.89;Andrei Bodirlau;PRODUCTION-IN;0031981_DC;0031981_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031981_DC
06/05/2026 18:14:10;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031981_DC;Depozit Principal;;Ajustare negativa;-21.42;Andrei Bodirlau;PRODUCTION-IN;0031981_DC;0031981_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031981_DC
06/05/2026 18:14:11;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0031981_DC;Depozit Principal;;Ajustare negativa;-21.42;Andrei Bodirlau;PRODUCTION-IN;0031981_DC;0031981_DC;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031981_DC
06/05/2026 20:39:17;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0031984_AE;Depozit Principal;;Ajustare negativa;-301.35;Andrei Bodirlau;PRODUCTION-IN;0031984_AE;0031984_AE;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031984_AE
06/05/2026 20:39:25;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031984_AE;Depozit Principal;;Ajustare negativa;-301.35;Andrei Bodirlau;PRODUCTION-IN;0031984_AE;0031984_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031984_AE
06/05/2026 20:39:39;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031984_AE;Depozit Principal;;Ajustare negativa;-2410.8;Andrei Bodirlau;PRODUCTION-IN;0031984_AE;0031984_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031984_AE
06/05/2026 20:39:45;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031984_AE;Depozit Principal;;Ajustare negativa;-2410.8;Andrei Bodirlau;PRODUCTION-IN;0031984_AE;0031984_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031984_AE
06/05/2026 20:39:55;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031984_AE;Depozit Principal;;Ajustare negativa;-14.4648;Andrei Bodirlau;PRODUCTION-IN;0031984_AE;0031984_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031984_AE
06/05/2026 19:12:03;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031987_DC;Depozit Principal;;Ajustare negativa;-3.78;Andrei Bodirlau;PRODUCTION-IN;0031987_DC;0031987_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031987_DC
06/05/2026 19:12:03;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031987_DC;Depozit Principal;;Ajustare negativa;-42.84;Andrei Bodirlau;PRODUCTION-IN;0031987_DC;0031987_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031987_DC
06/05/2026 19:12:04;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0031987_DC;Depozit Principal;;Ajustare negativa;-42.84;Andrei Bodirlau;PRODUCTION-IN;0031987_DC;0031987_DC;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031987_DC
06/05/2026 19:24:23;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031989_FL;Depozit Principal;;Ajustare negativa;-11;Andrei Bodirlau;PRODUCTION-IN;0031989_FL;0031989_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031989_FL
06/05/2026 20:21:31;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031991_DC;Depozit Principal;;Ajustare negativa;-4.5;Andrei Bodirlau;PRODUCTION-IN;0031991_DC;0031991_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031991_DC
06/05/2026 20:21:31;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031991_DC;Depozit Principal;;Ajustare negativa;-51;Andrei Bodirlau;PRODUCTION-IN;0031991_DC;0031991_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031991_DC
06/05/2026 20:21:32;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0031991_DC;Depozit Principal;;Ajustare negativa;-51;Andrei Bodirlau;PRODUCTION-IN;0031991_DC;0031991_DC;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031991_DC
06/05/2026 20:52:47;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031995_DC;Depozit Principal;;Ajustare negativa;-3.6;Andrei Bodirlau;PRODUCTION-IN;0031995_DC;0031995_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031995_DC
06/05/2026 20:52:47;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031995_DC;Depozit Principal;;Ajustare negativa;-40.8;Andrei Bodirlau;PRODUCTION-IN;0031995_DC;0031995_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031995_DC
06/05/2026 20:52:48;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0031995_DC;Depozit Principal;;Ajustare negativa;-40.8;Andrei Bodirlau;PRODUCTION-IN;0031995_DC;0031995_DC;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031995_DC
06/05/2026 22:38:19;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0031997_AE;Depozit Principal;;Ajustare negativa;-176.4;Andrei Bodirlau;PRODUCTION-IN;0031997_AE;0031997_AE;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031997_AE
06/05/2026 22:38:25;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031997_AE;Depozit Principal;;Ajustare negativa;-176.4;Andrei Bodirlau;PRODUCTION-IN;0031997_AE;0031997_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031997_AE
06/05/2026 22:38:42;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031997_AE;Depozit Principal;;Ajustare negativa;-1411.2;Andrei Bodirlau;PRODUCTION-IN;0031997_AE;0031997_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031997_AE
06/05/2026 22:38:49;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031997_AE;Depozit Principal;;Ajustare negativa;-1411.2;Andrei Bodirlau;PRODUCTION-IN;0031997_AE;0031997_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031997_AE
06/05/2026 22:38:58;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031997_AE;Depozit Principal;;Ajustare negativa;-8.4672;Andrei Bodirlau;PRODUCTION-IN;0031997_AE;0031997_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031997_AE
06/05/2026 21:52:06;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0031999_AE;Depozit Principal;;Ajustare negativa;-0.45;Andrei Bodirlau;PRODUCTION-IN;0031999_AE;0031999_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031999_AE
06/05/2026 21:52:06;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031999_AE;Depozit Principal;;Ajustare negativa;-5.25;Andrei Bodirlau;PRODUCTION-IN;0031999_AE;0031999_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031999_AE
06/05/2026 22:07:23;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032001_DC;Depozit Principal;;Ajustare negativa;-1.08;Andrei Bodirlau;PRODUCTION-IN;0032001_DC;0032001_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032001_DC
06/05/2026 22:07:23;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032001_DC;Depozit Principal;;Ajustare negativa;-114;Andrei Bodirlau;PRODUCTION-IN;0032001_DC;0032001_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032001_DC
06/05/2026 22:40:41;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032003_DC;Depozit Principal;;Ajustare negativa;-3.6;Andrei Bodirlau;PRODUCTION-IN;0032003_DC;0032003_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032003_DC
06/05/2026 22:40:41;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032003_DC;Depozit Principal;;Ajustare negativa;-380;Andrei Bodirlau;PRODUCTION-IN;0032003_DC;0032003_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032003_DC
06/05/2026 23:08:15;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0032007_AE;Depozit Principal;;Ajustare negativa;-629;Andrei Bodirlau;PRODUCTION-IN;0032007_AE;0032007_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032007_AE
06/05/2026 23:08:15;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0032007_AE;Depozit Principal;;Ajustare negativa;-629;Andrei Bodirlau;PRODUCTION-IN;0032007_AE;0032007_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032007_AE
06/05/2026 23:08:16;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032007_AE;Depozit Principal;;Ajustare negativa;-6.66;Andrei Bodirlau;PRODUCTION-IN;0032007_AE;0032007_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032007_AE
06/05/2026 23:08:17;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032007_AE;Depozit Principal;;Ajustare negativa;-77.7;Andrei Bodirlau;PRODUCTION-IN;0032007_AE;0032007_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032007_AE
06/05/2026 23:08:17;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0032007_AE;Depozit Principal;;Ajustare negativa;-75.48;Andrei Bodirlau;PRODUCTION-IN;0032007_AE;0032007_AE;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032007_AE
06/05/2026 23:35:44;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032009_AE;Depozit Principal;;Ajustare negativa;-6.4;Andrei Bodirlau;PRODUCTION-IN;0032009_AE;0032009_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032009_AE
06/05/2026 23:35:45;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032009_AE;Depozit Principal;;Ajustare negativa;-592;Andrei Bodirlau;PRODUCTION-IN;0032009_AE;0032009_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032009_AE
06/05/2026 23:31:54;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032011_DC;Depozit Principal;;Ajustare negativa;-5.4;Andrei Bodirlau;PRODUCTION-IN;0032011_DC;0032011_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032011_DC
06/05/2026 23:31:55;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032011_DC;Depozit Principal;;Ajustare negativa;-570;Andrei Bodirlau;PRODUCTION-IN;0032011_DC;0032011_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032011_DC
07/05/2026 00:21:24;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032013_AE;Depozit Principal;;Ajustare negativa;-6.4;Andrei Bodirlau;PRODUCTION-IN;0032013_AE;0032013_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032013_AE
07/05/2026 00:21:24;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032013_AE;Depozit Principal;;Ajustare negativa;-592;Andrei Bodirlau;PRODUCTION-IN;0032013_AE;0032013_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032013_AE
07/05/2026 00:23:37;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032015_DC;Depozit Principal;;Ajustare negativa;-6.3;Andrei Bodirlau;PRODUCTION-IN;0032015_DC;0032015_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032015_DC
07/05/2026 00:23:37;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032015_DC;Depozit Principal;;Ajustare negativa;-665;Andrei Bodirlau;PRODUCTION-IN;0032015_DC;0032015_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032015_DC
07/05/2026 00:58:40;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032018_AE;Depozit Principal;;Ajustare negativa;-9.6;Andrei Bodirlau;PRODUCTION-IN;0032018_AE;0032018_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032018_AE
07/05/2026 00:58:41;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032018_AE;Depozit Principal;;Ajustare negativa;-888;Andrei Bodirlau;PRODUCTION-IN;0032018_AE;0032018_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032018_AE
07/05/2026 00:45:46;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032020_AE;Depozit Principal;;Ajustare negativa;-3.96;Andrei Bodirlau;PRODUCTION-IN;0032020_AE;0032020_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032020_AE
07/05/2026 00:45:47;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032020_AE;Depozit Principal;;Ajustare negativa;-418;Andrei Bodirlau;PRODUCTION-IN;0032020_AE;0032020_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032020_AE
07/05/2026 01:17:12;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032022_AE;Depozit Principal;;Ajustare negativa;-1.68;Andrei Bodirlau;PRODUCTION-IN;0032022_AE;0032022_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032022_AE
07/05/2026 01:17:13;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032022_AE;Depozit Principal;;Ajustare negativa;-155.4;Andrei Bodirlau;PRODUCTION-IN;0032022_AE;0032022_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032022_AE
07/05/2026 01:19:19;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032024_AE;Depozit Principal;;Ajustare negativa;-2.4;Andrei Bodirlau;PRODUCTION-IN;0032024_AE;0032024_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032024_AE
07/05/2026 01:19:19;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032024_AE;Depozit Principal;;Ajustare negativa;-222;Andrei Bodirlau;PRODUCTION-IN;0032024_AE;0032024_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032024_AE
07/05/2026 01:24:23;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032026_FL;Depozit Principal;;Ajustare negativa;-6.75;Andrei Bodirlau;PRODUCTION-IN;0032026_FL;0032026_FL;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0032026_FL
07/05/2026 01:24:24;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032026_FL;Depozit Principal;;Ajustare negativa;-712.5;Andrei Bodirlau;PRODUCTION-IN;0032026_FL;0032026_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0032026_FL
07/05/2026 01:48:56;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032028_AE;Depozit Principal;;Ajustare negativa;-6.48;Andrei Bodirlau;PRODUCTION-IN;0032028_AE;0032028_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032028_AE
07/05/2026 01:48:57;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032028_AE;Depozit Principal;;Ajustare negativa;-599.4;Andrei Bodirlau;PRODUCTION-IN;0032028_AE;0032028_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032028_AE
07/05/2026 08:33:00;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032030_DC;Depozit Principal;;Ajustare negativa;-5.4;Razvan Nistor;PRODUCTION-IN;0032030_DC;0032030_DC;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032030_DC
07/05/2026 08:33:00;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032030_DC;Depozit Principal;;Ajustare negativa;-61.2;Razvan Nistor;PRODUCTION-IN;0032030_DC;0032030_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032030_DC
07/05/2026 08:33:01;10002;CUTIE FRESH DIM INTERIOARA 342x342x208MM;DEPAMB;DEPAMB;;;0032030_DC;Depozit Principal;;Ajustare negativa;-61.2;Razvan Nistor;PRODUCTION-IN;0032030_DC;0032030_DC;260506;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0032030_DC
07/05/2026 07:07:51;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032032_AE;Depozit Principal;;Ajustare negativa;-5.49;Razvan Nistor;PRODUCTION-IN;0032032_AE;0032032_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032032_AE
07/05/2026 07:07:51;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032032_AE;Depozit Principal;;Ajustare negativa;-64.05;Razvan Nistor;PRODUCTION-IN;0032032_AE;0032032_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032032_AE
07/05/2026 07:32:46;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032034_AE;Depozit Principal;;Ajustare negativa;-3.15;Razvan Nistor;PRODUCTION-IN;0032034_AE;0032034_AE;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032034_AE
07/05/2026 07:32:46;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032034_AE;Depozit Principal;;Ajustare negativa;-36.75;Razvan Nistor;PRODUCTION-IN;0032034_AE;0032034_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0032034_AE
07/05/2026 07:43:38;60001;GAZ ALIMENTAR ALISOL;DEPAMB;DEPAMB;;;0032036_FL;Depozit Principal;;Ajustare negativa;-0.27;Razvan Nistor;PRODUCTION-IN;0032036_FL;0032036_FL;260423;M3;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0032036_FL
07/05/2026 07:43:39;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0032036_FL;Depozit Principal;;Ajustare negativa;-28.5;Razvan Nistor;PRODUCTION-IN;0032036_FL;0032036_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0032036_FL
